CustomerId,Surname,Gender,Age,Geography,IsActiveMember,HasPremiumMembership
8361,Bazile,Male,33,UK,1,0
8362,Wardle,Female,35,USA,0,0
8363,Lilly,Male,36,USA,1,0
8364,Aitken,Male,57,UK,0,1
8365,Enderby,Female,45,Canada,1,1
8366,Chiu,Male,31,USA,0,1
8367,Ugorji,Male,41,USA,1,0
8368,Sharpe,Male,60,USA,1,1
8369,Houghton,Female,34,UK,0,1
8370,Konovalova,Male,37,UK,1,1
8371,Patel,Male,32,USA,0,1
8372,Ngozichukwuka,Female,29,UK,0,0
8373,Medland,Male,44,UK,0,0
8374,Padovano,Male,29,Canada,0,0
8375,Tsui,Female,55,Canada,0,1
8376,H?,Female,38,UK,1,1
8377,Denman,Male,39,USA,0,1
8378,Ratten,Male,40,Canada,1,1
8379,Baxter,Female,37,UK,1,1
8380,Norman,Male,55,Canada,1,0
8381,Shen,Male,32,UK,1,1
8382,Reilly,Male,36,UK,0,1
8383,Ifeanacho,Male,25,Canada,1,1
8384,Graham,Female,36,USA,0,1
8385,Lysaght,Male,34,USA,1,1
8386,T'ang,Female,62,USA,1,0
8387,Abron,Male,41,USA,0,1
8388,Chimaraoke,Male,44,USA,0,1
8389,Y?an,Female,53,USA,0,1
8390,Sergeyeva,Male,25,Canada,0,1
8391,Ma,Female,48,USA,1,0
8392,Obiajulu,Male,38,UK,1,1
8393,Belcher,Male,32,UK,0,1
8394,K?,Male,60,UK,0,1
8395,Brown,Male,69,USA,1,1
8396,Abernathy,Female,30,USA,0,1
8397,Pape,Female,48,USA,0,1
8398,Tao,Male,29,UK,1,0
8399,Ma,Female,45,UK,0,1
8400,Earle,Female,34,USA,1,0
8401,Kazantsev,Male,39,USA,0,1
8402,Uspenskaya,Male,58,Canada,1,1
8403,Coombes,Male,36,UK,0,0
8404,Hopman,Female,28,USA,1,0
8405,McKay,Female,47,UK,1,1
8406,Milanesi,Male,40,USA,0,1
8407,Chineze,Male,26,Canada,1,0
8408,Dawson,Male,28,USA,0,0
8409,Shih,Male,36,UK,0,1
8410,Hughes,Male,38,Canada,1,1
8411,Clark,Female,46,USA,0,1
8412,Chukwuhaenye,Female,56,Canada,1,1
8413,Wall,Male,22,USA,0,1
8414,Howell,Male,36,Canada,0,0
8415,Lo,Female,29,UK,1,1
8416,Lazarev,Male,38,Canada,1,0
8417,Lowe,Male,32,UK,1,0
8418,Folliero,Female,26,USA,0,1
8419,Han,Female,39,UK,0,1
8420,Holloway,Female,26,UK,1,0
8421,Pai,Male,29,Canada,1,1
8422,Trejo,Male,43,USA,0,1
8423,Johnston,Female,52,Canada,0,0
8424,Macknight,Male,44,Canada,0,0
8425,Lo,Male,26,USA,1,1
8426,Glossop,Male,29,USA,1,1
8427,Bishop,Male,26,USA,0,0
8428,Yefremova,Female,40,USA,0,1
8429,Obialo,Female,36,UK,1,1
8430,Nkemjika,Male,28,UK,1,1
8431,Trevisani,Female,38,USA,1,1
8432,Parkes,Male,33,UK,1,1
8433,Seleznyov,Male,47,USA,1,0
8434,Naylor,Female,41,USA,1,0
8435,Forbes,Male,41,UK,1,0
8436,Douglas,Female,43,USA,1,1
8437,Nwankwo,Male,40,Canada,0,0
8438,Myers,Male,29,USA,0,0
8439,Rogova,Female,48,UK,1,1
8440,Hsing,Male,22,USA,1,1
8441,Giordano,Female,33,Canada,1,1
8442,Okwukwe,Female,23,USA,0,0
8443,Chalmers,Female,34,USA,0,0
8444,Chiazagomekpere,Male,23,UK,1,1
8445,Evseyev,Female,70,USA,1,1
8446,Parry-Okeden,Female,26,USA,0,1
8447,Picot,Female,33,USA,0,1
8448,Reid,Female,33,Canada,1,1
8449,Ferri,Male,49,USA,1,1
8450,Genovesi,Female,33,USA,1,0
8451,Neumayer,Female,44,UK,1,0
8452,Murray,Female,22,Canada,1,1
8453,Tien,Female,46,Canada,1,1
8454,Parkes,Female,41,USA,0,1
8455,Yip,Female,35,USA,1,1
8456,Ingle,Female,53,USA,1,1
8457,Chidubem,Male,37,USA,0,1
8458,Lu,Male,32,USA,0,0
8459,Vorobyova,Female,71,USA,1,1
8460,Chiedozie,Male,23,Canada,1,1
8461,Napolitani,Female,28,UK,1,0
8462,Coffey,Female,44,USA,0,1
8463,Chigbogu,Male,59,USA,1,1
8464,Akabueze,Male,49,Canada,0,1
8465,Istomin,Female,34,USA,1,1
8466,Ndubueze,Female,40,USA,0,1
8467,Toscani,Male,36,USA,0,0
8468,Ross,Male,62,Canada,1,1
8469,Fernando,Female,27,Canada,0,1
8470,McClaran,Male,71,USA,1,1
8471,Yermakova,Male,26,USA,1,0
8472,Somadina,Male,51,USA,0,1
8473,Wan,Male,31,USA,1,0
8474,Mazzi,Female,33,USA,1,1
8475,Tuan,Female,33,Canada,1,1
8476,Townsley,Male,58,UK,0,1
8477,Yashina,Male,51,USA,0,0
8478,Henderson,Male,42,UK,1,0
8479,Mueller,Male,66,USA,1,0
8480,Wright,Male,50,USA,0,0
8481,Lung,Male,29,USA,1,1
8482,Bryant,Female,38,Canada,0,1
8483,Madukaife,Female,34,USA,0,0
8484,Maclean,Male,34,Canada,0,1
8485,Abdullah,Female,60,USA,0,1
8486,Yao,Male,25,USA,1,1
8487,Cheatham,Female,40,UK,1,1
8488,Gallagher,Male,34,UK,1,1
8489,Hao,Female,70,UK,0,1
8490,Nixon,Female,41,USA,1,0
8491,Wang,Male,48,USA,0,1
8492,Kerr,Male,42,Canada,0,1
8493,Romani,Male,28,USA,1,0
8494,Lock,Female,46,UK,0,1
8495,Millar,Male,36,UK,0,0
8496,K'ung,Male,42,USA,0,0
8497,Onyekachi,Male,43,Canada,1,1
8498,Somayina,Male,36,USA,1,0
8499,Dennis,Male,37,UK,0,1
8500,Brown,Male,35,UK,1,0
8501,Ogochukwu,Male,37,USA,0,1
8502,Macleod,Male,29,Canada,0,1
8503,Page,Male,37,USA,1,1
8504,Barese,Female,48,USA,1,0
8505,Agafonova,Male,42,USA,0,1
8506,Caraway,Male,28,USA,0,0
8507,Stevenson,Male,48,USA,1,0
8508,Duncan,Female,38,UK,1,1
8509,Wang,Male,27,Canada,1,1
8510,Kaur,Female,42,Canada,0,1
8511,Jenkins,Female,40,USA,0,0
8512,Edwards,Male,28,UK,0,1
8513,Kelly,Male,39,Canada,1,1
8514,Boyle,Female,27,UK,1,0
8515,Loane,Male,29,Canada,0,1
8516,Padovano,Female,35,UK,1,0
8517,Li Fonti,Female,34,USA,0,1
8518,Robinson,Male,20,USA,1,1
8519,Geach,Male,50,USA,0,0
8520,Payne,Male,29,USA,1,0
8521,Chinonyelum,Male,52,Canada,1,1
8522,Watkins,Male,37,USA,0,1
8523,Page,Male,18,Canada,0,1
8524,Genovese,Female,54,UK,1,1
8525,Watson,Female,34,USA,1,1
8526,Mancini,Female,29,USA,1,1
8527,Chibueze,Male,27,USA,1,1
8528,Hunter,Male,39,Canada,1,1
8529,Buchi,Male,35,Canada,0,0
8530,Charteris,Male,45,USA,0,0
8531,Aksenov,Female,33,USA,0,1
8532,Wright,Male,30,Canada,0,1
8533,Lu,Female,35,USA,0,1
8534,K?,Male,34,USA,1,1
8535,Hou,Female,31,USA,1,1
8536,Descoteaux,Male,43,Canada,1,0
8537,Stephenson,Female,43,USA,0,1
8538,Cooper,Female,46,Canada,1,1
8539,Crump,Female,33,Canada,0,1
8540,Diggs,Female,25,UK,1,1
8541,Shih,Male,40,UK,0,0
8542,Hudson,Male,47,Canada,1,1
8543,Carvosso,Female,40,UK,1,0
8544,Wyatt,Male,30,UK,1,0
8545,Kodilinyechukwu,Female,46,USA,1,1
8546,Vorobyova,Male,34,UK,0,0
8547,Piccio,Male,35,UK,0,1
8548,Hsing,Male,47,UK,0,0
8549,Lucas,Male,46,Canada,0,1
8550,T'ang,Male,37,USA,1,1
8551,North,Female,47,UK,0,0
8552,Thompson,Male,32,Canada,0,1
8553,Simpson,Female,22,USA,1,1
8554,Nwora,Female,58,Canada,0,1
8555,Chandler,Female,24,USA,1,1
8556,Uspensky,Male,25,UK,1,1
8557,Ferguson,Male,41,Canada,0,0
8558,Kerr,Female,32,USA,1,0
8559,Furneaux,Female,39,USA,0,1
8560,Kambinachi,Female,39,UK,1,1
8561,Black,Male,28,UK,1,1
8562,Chizoba,Male,36,Canada,1,1
8563,Peng,Male,63,USA,0,0
8564,Leach,Male,45,USA,0,1
8565,Chiazagomekpele,Male,48,USA,0,1
8566,Nickson,Female,40,USA,0,1
8567,Lin,Female,39,USA,0,0
8568,Alexeieva,Male,30,USA,1,1
8569,Sykes,Male,64,USA,1,0
8570,Martin,Male,36,Canada,1,1
8571,Herz,Female,28,USA,1,0
8572,Nikitina,Female,42,USA,0,1
8573,Ko,Female,38,UK,0,1
8574,Highett,Female,26,USA,1,1
8575,Jackson,Female,59,USA,1,1
8576,Ball,Male,45,Canada,0,0
8577,Nelson,Female,37,USA,0,0
8578,Woronoff,Male,65,UK,1,1
8579,Morrison,Male,47,USA,0,1
8580,Smith,Male,34,USA,1,0
8581,Rendall,Female,31,USA,0,1
8582,McIntyre,Female,43,USA,0,1
8583,Wei,Male,32,Canada,1,0
8584,Allardyce,Female,38,USA,1,0
8585,Cremonesi,Male,19,USA,1,1
8586,Weatherford,Female,45,USA,0,1
8587,Jen,Female,46,UK,0,1
8588,Macleod,Male,41,UK,1,0
8589,Mironova,Female,29,Canada,0,1
8590,Sharpe,Female,34,USA,1,0
8591,Osborne,Female,41,USA,1,1
8592,Chu,Female,39,Canada,1,0
8593,Chong,Female,40,Canada,0,1
8594,Alvarez,Male,36,UK,1,0
8595,Palerma,Male,37,Canada,0,1
8596,Chiemenam,Female,23,UK,0,1
8597,Pritchard,Female,32,USA,0,0
8598,Wallis,Female,53,UK,1,1
8599,Palerma,Female,49,Canada,1,1
8600,Hill,Male,35,USA,1,1
8601,Hudson,Male,43,USA,0,1
8602,Chung,Male,45,UK,0,0
8603,Zhdanova,Male,63,USA,1,0
8604,Fraser,Female,59,USA,0,1
8605,Meng,Female,39,Canada,0,0
8606,Cherkasova,Female,49,USA,1,1
8607,Rawlings,Male,42,Canada,1,1
8608,Jen,Male,38,UK,0,0
8609,Chien,Female,31,UK,0,1
8610,Gorbunov,Male,40,USA,1,1
8611,Lucas,Male,23,USA,0,1
8612,Young,Female,30,Canada,0,1
8613,Colombo,Male,39,UK,1,1
8614,Tsao,Female,26,UK,0,0
8615,Lewis,Male,32,UK,0,1
8616,Hussain,Female,39,USA,1,1
8617,Anderson,Female,27,Canada,1,1
8618,Ulyanov,Male,37,USA,0,1
8619,Shaw,Female,41,Canada,1,1
8620,Lucciano,Female,36,Canada,1,1
8621,Gordon,Female,40,USA,1,0
8622,Woodward,Male,33,USA,0,1
8623,Cunningham,Male,36,UK,0,1
8624,Boni,Female,38,UK,0,1
8625,Truscott,Male,35,UK,0,1
8626,Ginikanwa,Male,43,USA,1,0
8627,Bailey,Male,40,UK,1,0
8628,Hutchinson,Female,42,USA,0,0
8629,Maclean,Male,44,USA,1,0
8630,Chiang,Male,23,Canada,0,1
8631,Willmore,Female,44,UK,0,1
8632,Godson,Male,30,UK,1,0
8633,Smith,Male,42,USA,1,1
8634,Bitter,Female,35,USA,0,0
8635,Ts'ao,Male,39,USA,1,0
8636,Chialuka,Male,29,UK,0,1
8637,Scott,Male,46,USA,1,1
8638,Feng,Male,34,USA,1,1
8639,Castiglione,Male,27,UK,1,0
8640,He,Male,30,USA,1,1
8641,Fanucci,Female,32,USA,0,0
8642,Ginikanwa,Female,47,UK,1,0
8643,Manning,Female,44,UK,0,1
8644,Forlonge,Male,40,Canada,1,0
8645,Liang,Female,29,Canada,0,0
8646,Uchechukwu,Female,20,USA,0,0
8647,Sung,Female,25,USA,1,1
8648,Tochukwu,Male,43,USA,1,1
8649,Reyna,Female,48,Canada,0,1
8650,Liang,Female,30,UK,1,1
8651,Unwin,Male,27,USA,0,1
8652,Rutherford,Male,43,USA,1,1
8653,Howe,Female,43,Canada,0,0
8654,Tran,Male,57,USA,1,1
8655,Thompson,Male,42,UK,0,1
8656,Linger,Male,30,USA,1,1
8657,Johnston,Male,31,Canada,1,1
8658,Udokamma,Male,43,USA,0,0
8659,Barrera,Female,38,UK,0,0
8660,Sutherland,Male,25,Canada,1,1
8661,Bednall,Female,27,USA,1,0
8662,Otoole,Female,36,UK,1,0
8663,Cremonesi,Female,44,UK,0,1
8664,Hamilton,Male,39,USA,1,1
8665,Donaldson,Female,48,Canada,1,1
8666,McKay,Female,40,USA,0,1
8667,Black,Male,35,UK,1,1
8668,Kane,Female,46,USA,1,1
8669,She,Female,37,Canada,1,0
8670,Bruno,Male,39,Canada,0,1
8671,Watson,Female,55,USA,1,1
8672,Shih,Female,35,UK,0,1
8673,Rose,Male,38,USA,0,1
8674,Zikoranachukwudimma,Female,56,USA,0,1
8675,Cole,Male,67,USA,1,1
8676,Isaacs,Male,54,USA,0,1
8677,Muravyova,Male,41,USA,0,1
8678,Timperley,Female,40,UK,0,1
8679,Kenechukwu,Female,28,USA,0,0
8680,He,Male,35,UK,1,1
8681,Storey,Male,42,USA,0,1
8682,Onyekachukwu,Female,40,USA,1,1
8683,Kharlamova,Male,34,USA,0,1
8684,Christopher,Female,49,USA,1,0
8685,Lombardo,Male,27,UK,0,1
8686,Kerr,Male,43,USA,1,1
8687,Duncan,Female,71,USA,1,1
8688,Lawley,Female,42,UK,0,0
8689,Burns,Male,40,UK,1,1
8690,Whitson,Male,67,USA,1,0
8691,Doyne,Female,43,Canada,1,1
8692,Pinto,Female,39,USA,1,0
8693,Chin,Female,32,USA,1,1
8694,Davide,Female,50,USA,0,1
8695,Torres,Female,48,UK,0,0
8696,Buccho,Male,31,USA,0,1
8697,Greece,Male,34,Canada,1,1
8698,Wimble,Female,37,Canada,0,1
8699,Pirozzi,Male,30,UK,0,0
8700,Hsiung,Male,32,UK,0,1
8701,Obioma,Male,23,UK,0,1
8702,Onio,Male,37,USA,1,1
8703,Udinesi,Male,37,USA,1,0
8704,Fermin,Female,31,USA,0,1
8705,Moss,Female,42,Canada,0,1
8706,Docherty,Female,35,USA,1,1
8707,Marcelo,Female,55,Canada,0,0
8708,Fadden,Female,35,USA,0,1
8709,Zox,Female,48,UK,0,1
8710,Otitodilinna,Male,39,USA,0,1
8711,Kennedy,Female,37,UK,1,1
8712,Tu,Female,65,Canada,0,1
8713,Barnes,Male,35,Canada,0,1
8714,Bibi,Male,40,Canada,0,0
8715,L?,Female,41,USA,0,1
8716,Landseer,Male,41,UK,1,0
8717,Nwachinemelu,Male,38,USA,1,0
8718,Ch'iu,Male,44,USA,0,1
8719,Vinogradova,Male,37,USA,0,1
8720,Jenks,Female,44,USA,1,1
8721,Crace,Female,28,USA,0,0
8722,Packham,Male,27,Canada,1,1
8723,T'ien,Male,35,USA,0,1
8724,Onyekachi,Male,51,USA,1,1
8725,Solomina,Female,30,Canada,0,1
8726,Hawes,Male,27,Canada,0,1
8727,Benson,Male,43,UK,0,1
8728,Emenike,Female,30,UK,1,1
8729,Nero,Male,41,USA,1,0
8730,Toscano,Male,48,UK,1,1
8731,Yang,Male,30,USA,1,0
8732,Palerma,Female,41,Canada,1,0
8733,Trentini,Female,29,USA,1,0
8734,Haddon,Male,42,Canada,0,0
8735,Coates,Female,47,UK,0,1
8736,Castiglione,Male,30,USA,1,0
8737,Stone,Male,44,USA,0,0
8738,Maynard,Male,34,USA,1,1
8739,Moore,Male,43,USA,1,0
8740,Obielumani,Male,59,USA,1,0
8741,Harding,Female,29,Canada,1,0
8742,Hill,Female,23,Canada,1,1
8743,Brown,Female,45,Canada,1,1
8744,Pagnotto,Male,25,Canada,1,0
8745,Esposito,Female,49,UK,0,1
8746,Tan,Female,28,Canada,0,1
8747,Hammond,Male,34,USA,1,0
8748,Chung,Female,29,USA,1,1
8749,Houghton,Female,44,UK,0,1
8750,Chia,Male,47,USA,0,1
8751,Zikoranachidimma,Female,32,USA,1,1
8752,Boag,Female,30,Canada,0,1
8753,Pagnotto,Male,30,Canada,0,1
8754,Oluchukwu,Male,32,USA,1,1
8755,Baxter,Female,43,USA,1,0
8756,Tien,Female,52,Canada,0,1
8757,Chimezie,Female,37,UK,1,1
8758,Slone,Female,44,UK,1,0
8759,Martin,Male,34,USA,1,1
8760,Loggia,Male,66,USA,1,1
8761,Hartley,Female,34,Canada,1,1
8762,Parkin,Male,63,Canada,0,1
8763,Lin,Female,60,USA,0,0
8764,Brooks,Male,61,USA,1,1
8765,Tien,Male,51,UK,1,1
8766,Dann,Male,39,USA,0,1
8767,Trentino,Female,36,Canada,0,0
8768,Russo,Male,29,USA,0,1
8769,Christie,Male,62,UK,0,0
8770,Ross,Male,31,USA,0,1
8771,Nnonso,Male,59,USA,1,1
8772,Teng,Male,31,UK,0,0
8773,Buccho,Male,30,USA,1,1
8774,Madukaife,Male,34,Canada,0,1
8775,Dunn,Female,33,USA,0,1
8776,Hooker,Male,37,UK,1,0
8777,Griffin,Male,44,Canada,0,1
8778,Kistler,Male,24,Canada,0,1
8779,Law,Female,37,Canada,0,1
8780,Grigoryeva,Female,34,USA,1,0
8781,Chu,Male,39,UK,0,1
8782,Onyemachukwu,Male,60,USA,1,0
8783,Lu,Female,27,Canada,1,1
8784,Watson,Male,34,USA,0,1
8785,Fallaci,Female,41,UK,0,1
8786,Ni,Male,27,UK,1,1
8787,Leason,Female,19,UK,0,1
8788,Tsai,Male,73,Canada,1,0
8789,Bruner,Female,35,UK,0,1
8790,Wallace,Female,36,USA,1,0
8791,Young,Male,35,Canada,0,0
8792,Forbes,Female,25,USA,1,1
8793,Muir,Male,34,USA,1,1
8794,Pugh,Male,66,UK,1,1
8795,Webb,Female,29,Canada,1,1
8796,Walker,Male,38,Canada,0,1
8797,Cox,Male,33,USA,1,0
8798,Maclean,Male,45,USA,0,0
8799,Hollis,Male,23,Canada,0,1
8800,Jamieson,Male,34,USA,0,1
8801,Su,Male,37,USA,1,1
8802,P'eng,Female,52,USA,1,1
8803,Hawkins,Female,40,Canada,0,1
8804,Ndubuagha,Male,41,USA,1,1
8805,Hill,Male,41,USA,1,0
8806,Norton,Male,39,Canada,1,1
8807,Achebe,Male,38,UK,1,1
8808,Simpson,Female,60,USA,1,0
8809,Chiang,Female,36,USA,1,1
8810,Dalrymple,Female,38,UK,1,0
8811,Chukwuemeka,Female,21,USA,1,1
8812,Ojiofor,Female,35,USA,1,1
8813,Rubeo,Male,26,USA,1,0
8814,Fanucci,Female,26,UK,0,1
8815,Zubarev,Female,51,USA,1,1
8816,T'ao,Male,43,UK,1,0
8817,Pai,Male,31,Canada,1,1
8818,Udegbunam,Male,40,Canada,0,0
8819,Claypool,Female,37,USA,1,1
8820,Manfrin,Male,36,UK,1,0
8821,Baker,Male,36,UK,0,0
8822,Efremov,Female,42,Canada,0,1
8823,Chin,Male,64,USA,1,1
8824,Brookes,Female,50,Canada,1,0
8825,Doyle,Female,35,Canada,1,1
8826,Ajuluchukwu,Female,49,UK,1,1
8827,Ikemefuna,Male,29,USA,0,0
8828,Fowler,Male,41,Canada,0,1
8829,Liao,Female,38,Canada,0,1
8830,Onuora,Female,40,USA,0,0
8831,Aksenov,Female,39,UK,0,1
8832,Trevisani,Female,41,USA,0,1
8833,Wood,Male,35,USA,1,1
8834,Lombardo,Male,50,USA,1,1
8835,Walpole,Male,34,USA,0,1
8836,Chikwendu,Male,34,Canada,1,1
8837,Ko,Male,43,USA,1,1
8838,Steigrad,Male,46,USA,1,1
8839,Isayeva,Male,33,USA,1,1
8840,Boni,Male,40,UK,1,1
8841,Anayolisa,Male,33,Canada,1,1
8842,Fallaci,Male,36,Canada,0,1
8843,Fenton,Female,27,USA,0,0
8844,Chao,Male,42,Canada,1,0
8845,Osinachi,Male,35,Canada,0,1
8846,Chu,Female,39,UK,1,1
8847,Obiuto,Female,53,USA,0,1
8848,Chu,Male,40,USA,0,1
8849,Nash,Female,29,USA,0,1
8850,Hixson,Female,38,USA,0,1
8851,Fiorentini,Female,50,Canada,1,1
8852,Chidimma,Male,42,UK,0,1
8853,Chiazagomekpere,Male,38,Canada,0,1
8854,Laura,Male,43,USA,1,1
8855,Wu,Female,39,Canada,1,1
8856,Toscani,Male,43,Canada,0,0
8857,McMillan,Female,26,USA,1,1
8858,Chiekwugo,Male,36,USA,0,0
8859,Hendley,Male,37,Canada,1,0
8860,Birnie,Female,32,USA,0,1
8861,Kemp,Male,24,USA,0,1
8862,Johnstone,Female,43,USA,0,0
8863,Lo Duca,Male,59,UK,0,1
8864,Montgomery,Male,38,Canada,1,1
8865,Miller,Female,29,USA,0,1
8866,Chiemezie,Male,72,USA,1,1
8867,Wright,Male,34,UK,1,1
8868,Shaw,Female,38,USA,1,1
8869,Chapman,Female,38,Canada,0,1
8870,Y?an,Female,41,USA,0,0
8871,Clark,Male,42,USA,1,1
8872,Howells,Female,30,USA,0,1
8873,Gamble,Male,30,USA,1,1
8874,Rogers,Male,34,USA,0,0
8875,McMillan,Female,50,UK,1,1
8876,Brown,Male,36,UK,0,1
8877,Robertson,Male,46,Canada,1,1
8878,Thomas,Female,24,Canada,0,0
8879,Hsing,Male,47,UK,0,1
8880,Chiu,Male,43,USA,1,1
8881,Chang,Male,49,USA,1,1
8882,Kornilova,Male,29,USA,1,1
8883,Chifo,Female,39,Canada,0,1
8884,Lu,Female,28,Canada,1,1
8885,Bellucci,Female,38,UK,0,0
8886,Michael,Male,45,Canada,1,1
8887,Sinclair,Male,36,USA,1,0
8888,Chukwuebuka,Male,37,UK,1,0
8889,Schmidt,Male,23,USA,0,1
8890,Parry,Female,39,USA,0,1
8891,McIntyre,Female,49,UK,1,1
8892,Lo Duca,Male,34,Canada,1,0
8893,Ferrari,Female,32,USA,1,1
8894,Berry,Female,46,Canada,1,1
8895,Cattaneo,Female,39,USA,1,1
8896,Foster,Female,40,USA,0,1
8897,Gordon,Male,34,USA,1,1
8898,May,Male,51,USA,0,1
8899,Cameron,Male,40,USA,0,1
8900,Ch'eng,Female,41,USA,1,1
8901,Curtis,Female,71,USA,1,1
8902,Whitehead,Male,51,USA,1,1
8903,Chukwuemeka,Male,39,Canada,1,1
8904,Onwughara,Male,35,USA,1,1
8905,Grant,Male,40,Canada,1,1
8906,Browne,Male,36,USA,1,0
8907,Goloubev,Female,32,Canada,1,0
8908,Gordon,Male,34,USA,0,0
8909,Sutherland,Male,32,Canada,0,1
8910,Quesada,Female,29,Canada,0,1
8911,Wright,Female,48,UK,0,0
8912,Simmons,Male,32,UK,1,1
8913,Yobachukwu,Female,24,USA,1,1
8914,Read,Male,31,USA,0,1
8915,Wunder,Female,39,USA,0,1
8916,Nnaife,Male,36,USA,1,1
8917,Shen,Female,46,USA,0,1
8918,Powell,Male,62,USA,1,1
8919,Goddard,Female,52,USA,0,1
8920,Buckley,Male,32,USA,0,1
8921,McIntyre,Female,36,USA,0,1
8922,Yen,Female,37,USA,1,1
8923,Okonkwo,Male,35,UK,0,1
8924,Burlingame,Female,55,UK,0,0
8925,Hs?,Male,46,USA,1,1
8926,Board,Male,32,UK,1,1
8927,Adams,Male,28,USA,1,1
8928,Rizzo,Female,39,USA,1,1
8929,Chukwufumnanya,Female,29,USA,0,0
8930,Fraser,Female,35,USA,0,1
8931,Russell,Female,69,USA,1,1
8932,Yefimova,Female,55,USA,1,0
8933,Palermo,Female,26,Canada,0,1
8934,Bergamaschi,Male,32,USA,1,0
8935,Shao,Female,37,USA,1,1
8936,Chimaraoke,Female,43,USA,1,0
8937,McGregor,Male,54,USA,0,0
8938,Kesteven,Male,31,USA,1,1
8939,Ritchie,Male,47,Canada,1,1
8940,Jenks,Male,34,USA,0,1
8941,Udokamma,Male,38,USA,0,1
8942,Boyle,Male,34,UK,1,0
8943,Azuka,Female,37,USA,1,1
8944,Pai,Female,37,USA,0,0
8945,Howells,Male,49,Canada,1,1
8946,Hs?,Male,35,Canada,1,1
8947,Kelly,Male,28,USA,0,0
8948,Walton,Female,43,USA,1,0
8949,Ebelechukwu,Male,48,USA,0,1
8950,Vasilieva,Male,46,Canada,0,1
8951,Hsiao,Female,35,USA,1,1
8952,Abrego,Female,23,UK,0,1
8953,Gibson,Female,47,UK,0,1
8954,Giordano,Male,42,Canada,1,0
8955,Mancini,Male,54,USA,1,1
8956,Afanasyeva,Male,50,Canada,0,0
8957,Wright,Male,42,Canada,1,0
8958,Okwudiliolisa,Male,37,UK,1,1
8959,Hughes,Male,52,USA,1,0
8960,Parrott,Male,26,UK,0,1
8961,Hughes,Female,26,UK,0,1
8962,Zinachukwudi,Male,44,USA,0,1
8963,Keane,Male,38,USA,1,0
8964,McCollum,Male,52,USA,0,0
8965,Simpson,Male,37,Canada,1,1
8966,Gambrell,Female,58,UK,1,1
8967,Moretti,Male,43,UK,0,0
8968,Ricci,Male,25,USA,1,1
8969,Rieke,Female,33,UK,1,1
8970,Ndubuagha,Female,51,USA,0,0
8971,Chung,Male,61,Canada,1,1
8972,Ts'ai,Male,40,USA,0,0
8973,Cox,Female,32,Canada,1,1
8974,Lei,Male,33,UK,1,1
8975,Ulyanova,Female,43,Canada,0,1
8976,Gray,Male,41,UK,1,1
8977,McGregor,Male,29,USA,0,1
8978,Tretiakova,Female,31,Canada,0,1
8979,Genovesi,Male,41,Canada,0,1
8980,Gordon,Male,35,USA,0,1
8981,Aitken,Female,35,UK,1,1
8982,Ginikanwa,Female,35,Canada,0,1
8983,Coates,Female,32,USA,0,0
8984,Piazza,Male,37,UK,0,1
8985,Cawood,Male,25,USA,0,1
8986,Ignatieff,Male,41,Canada,1,1
8987,Gallo,Male,43,Canada,1,1
8988,Yelverton,Male,36,Canada,1,0
8989,William,Male,37,USA,0,0
8990,Mault,Female,31,UK,0,1
8991,Mackay,Male,28,UK,1,1
8992,McIntyre,Female,42,UK,0,1
8993,Henry,Female,40,UK,0,0
8994,Kao,Female,35,USA,1,1
8995,Frewin,Female,43,USA,1,1
8996,Yefremova,Male,28,Canada,0,0
8997,Anenechukwu,Male,32,Canada,1,1
8998,Trentino,Female,33,USA,0,1
8999,Tomlinson,Female,38,UK,0,1
9000,Royston,Female,38,Canada,1,1
9001,Cremonesi,Male,37,USA,0,1
9002,Yeh,Male,32,Canada,1,1
9003,Ch'in,Male,36,USA,0,1
9004,Martinez,Male,33,USA,0,0
9005,Wearing,Male,33,Canada,0,1
9006,Maclean,Female,38,Canada,1,1
9007,T'ao,Male,20,Canada,0,1
9008,Rose,Male,31,USA,1,1
9009,Whitworth,Male,40,USA,1,0
9010,Suttor,Male,54,UK,1,0
9011,Hsing,Female,59,UK,0,0
9012,Boni,Male,42,USA,1,0
9013,Marshall,Male,41,USA,0,1
9014,Catchpole,Female,34,USA,0,0
9015,Tang,Male,60,Canada,1,0
9016,Siddons,Male,41,Canada,1,0
9017,Wan,Male,31,Canada,1,1
9018,Efimov,Female,40,UK,1,0
9019,Rose,Male,67,USA,1,1
9020,Fanucci,Male,34,USA,1,1
9021,Iweobiegbulam,Male,34,Canada,0,1
9022,Ijendu,Female,61,UK,1,1
9023,O'Sullivan,Male,23,USA,1,0
9024,Hutchinson,Male,28,USA,1,1
9025,Kwemto,Female,47,USA,1,0
9026,Chiu,Male,29,Canada,1,1
9027,Berry,Female,36,Canada,0,0
9028,Hung,Male,37,UK,1,0
9029,Mordvinova,Female,45,USA,0,1
9030,Bruno,Male,18,UK,0,1
9031,Arbour,Male,51,Canada,0,0
9032,Barese,Male,39,USA,0,1
9033,Hingston,Female,27,USA,0,0
9034,Davis,Male,34,UK,0,1
9035,Lawrence,Female,49,UK,1,1
9036,Chung,Male,45,USA,0,1
9037,Padovano,Female,36,USA,1,0
9038,Blinova,Male,41,UK,0,1
9039,Carter,Female,50,UK,0,0
9040,Webb,Female,44,Canada,1,1
9041,T'an,Female,38,UK,1,1
